,label
ENSG00000204152,2
ENSG00000204160,2
ENSG00000204161,0
ENSG00000204172,2
ENSG00000204175,0
ENSG00000204176,0
ENSG00000204177,2
ENSG00000204178,2
ENSG00000204179,2
ENSG00000204186,2
ENSG00000204209,2
ENSG00000204217,0
ENSG00000204219,2
ENSG00000204220,1
ENSG00000204227,2
ENSG00000204228,2
ENSG00000204231,2
ENSG00000204237,2
ENSG00000204248,1
ENSG00000204252,0
ENSG00000204253,2
ENSG00000204256,2
ENSG00000204257,2
ENSG00000204261,2
ENSG00000204262,1
ENSG00000204264,2
ENSG00000204267,2
ENSG00000204271,2
ENSG00000204272,2
ENSG00000204277,1
ENSG00000204287,0
ENSG00000204291,2
ENSG00000204301,0
ENSG00000204304,2
ENSG00000204305,0
ENSG00000204308,2
ENSG00000204310,2
ENSG00000204311,2
ENSG00000204314,2
ENSG00000204315,2
ENSG00000204316,1
ENSG00000204323,2
ENSG00000204334,0
ENSG00000204335,1
ENSG00000204338,1
ENSG00000204344,2
ENSG00000204348,2
ENSG00000204351,2
ENSG00000204356,2
ENSG00000204366,1
ENSG00000204370,2
ENSG00000204371,2
ENSG00000204380,1
ENSG00000204381,2
ENSG00000204385,2
ENSG00000204386,2
ENSG00000204387,2
ENSG00000204388,2
ENSG00000204389,2
ENSG00000204390,2
ENSG00000204392,2
ENSG00000204394,1
ENSG00000204396,2
ENSG00000204397,0
ENSG00000204406,2
ENSG00000204410,1
ENSG00000204420,0
ENSG00000204427,2
ENSG00000204428,2
ENSG00000204435,2
ENSG00000204438,2
ENSG00000204439,2
ENSG00000204442,2
ENSG00000204444,2
ENSG00000204463,2
ENSG00000204469,2
ENSG00000204472,2
ENSG00000204475,2
ENSG00000204482,0
ENSG00000204498,2
ENSG00000204514,2
ENSG00000204516,2
ENSG00000204519,2
ENSG00000204520,2
ENSG00000204524,2
ENSG00000204525,2
ENSG00000204528,1
ENSG00000204529,1
ENSG00000204531,1
ENSG00000204536,1
ENSG00000204540,2
ENSG00000204544,1
ENSG00000204560,2
ENSG00000204564,2
ENSG00000204568,2
ENSG00000204569,2
ENSG00000204574,2
ENSG00000204576,2
ENSG00000204577,0
ENSG00000204580,2
ENSG00000204581,0
ENSG00000204583,2
ENSG00000204584,1
ENSG00000204588,1
ENSG00000204590,2
ENSG00000204592,0
ENSG00000204599,2
ENSG00000204603,1
ENSG00000204604,2
ENSG00000204610,1
ENSG00000204611,2
ENSG00000204613,1
ENSG00000204616,1
ENSG00000204618,1
ENSG00000204619,2
ENSG00000204622,2
ENSG00000204623,2
ENSG00000204624,1
ENSG00000204628,2
ENSG00000204632,2
ENSG00000204634,2
ENSG00000204642,2
ENSG00000204644,2
ENSG00000204650,2
ENSG00000204653,2
ENSG00000204673,2
ENSG00000204677,2
ENSG00000204681,2
ENSG00000204682,2
ENSG00000204685,2
ENSG00000204706,2
ENSG00000204711,2
ENSG00000204713,2
ENSG00000204740,2
ENSG00000204745,2
ENSG00000204764,2
ENSG00000204767,1
ENSG00000204789,2
ENSG00000204792,2
ENSG00000204815,0
ENSG00000204832,1
ENSG00000204839,1
ENSG00000204842,2
ENSG00000204843,2
ENSG00000204851,2
ENSG00000204852,2
ENSG00000204856,2
ENSG00000204859,2
ENSG00000204860,2
ENSG00000204866,1
ENSG00000204876,1
ENSG00000204882,2
ENSG00000204889,1
ENSG00000204899,2
ENSG00000204920,2
ENSG00000204922,1
ENSG00000204923,2
ENSG00000204934,2
ENSG00000204936,1
ENSG00000204946,2
ENSG00000204947,2
ENSG00000204949,1
ENSG00000204950,0
ENSG00000204954,2
ENSG00000204956,1
ENSG00000204959,2
ENSG00000204963,1
ENSG00000204965,1
ENSG00000204967,1
ENSG00000204977,2
ENSG00000204983,1
ENSG00000204991,1
ENSG00000205002,0
ENSG00000205038,0
ENSG00000205045,2
ENSG00000205060,2
ENSG00000205078,1
ENSG00000205084,2
ENSG00000205085,2
ENSG00000205086,0
ENSG00000205089,1
ENSG00000205090,2
ENSG00000205129,2
ENSG00000205133,2
ENSG00000205138,2
ENSG00000205155,2
ENSG00000205181,2
ENSG00000205189,2
ENSG00000205208,2
ENSG00000205209,2
ENSG00000205213,1
ENSG00000205220,2
ENSG00000205250,2
ENSG00000205268,2
ENSG00000205269,2
ENSG00000205277,2
ENSG00000205302,2
ENSG00000205309,2
ENSG00000205334,1
ENSG00000205336,1
ENSG00000205339,2
ENSG00000205352,2
ENSG00000205356,2
ENSG00000205358,1
ENSG00000205362,0
ENSG00000205363,0
ENSG00000205364,0
ENSG00000205403,2
ENSG00000205413,2
ENSG00000205420,1
ENSG00000205423,2
ENSG00000205426,1
ENSG00000205436,2
ENSG00000205464,2
ENSG00000205476,2
ENSG00000205485,2
ENSG00000205488,1
ENSG00000205502,2
ENSG00000205517,2
ENSG00000205531,2
ENSG00000205534,2
ENSG00000205542,2
ENSG00000205544,2
ENSG00000205559,2
ENSG00000205560,1
ENSG00000205571,2
ENSG00000205581,2
ENSG00000205593,2
ENSG00000205609,2
ENSG00000205611,1
ENSG00000205622,2
ENSG00000205628,1
ENSG00000205629,2
ENSG00000205639,2
ENSG00000205643,2
ENSG00000205659,2
ENSG00000205667,1
ENSG00000205683,2
ENSG00000205702,1
ENSG00000205707,2
ENSG00000205710,2
ENSG00000205726,2
ENSG00000205730,2
ENSG00000205740,2
ENSG00000205744,2
ENSG00000205746,2
ENSG00000205755,1
ENSG00000205758,2
ENSG00000205763,2
ENSG00000205765,2
ENSG00000205771,2
ENSG00000205791,2
ENSG00000205795,0
ENSG00000205808,2
ENSG00000205838,2
ENSG00000205846,0
ENSG00000205869,1
ENSG00000205871,2
ENSG00000205885,2
ENSG00000205890,1
ENSG00000205903,2
ENSG00000205913,1
ENSG00000205930,2
ENSG00000205937,2
ENSG00000205940,2
ENSG00000205959,2
ENSG00000205978,2
ENSG00000205981,2
ENSG00000206052,0
ENSG00000206053,1
ENSG00000206073,1
ENSG00000206075,1
ENSG00000206077,2
ENSG00000206113,2
ENSG00000206149,2
ENSG00000206159,2
ENSG00000206190,2
ENSG00000206195,1
ENSG00000206199,0
ENSG00000206337,2
ENSG00000206341,2
ENSG00000206344,2
ENSG00000206384,0
ENSG00000206417,2
ENSG00000206418,2
ENSG00000206432,1
ENSG00000206503,2
ENSG00000206527,2
ENSG00000206530,2
ENSG00000206535,2
ENSG00000206538,0
ENSG00000206557,0
ENSG00000206559,2
ENSG00000206560,2
ENSG00000206561,2
ENSG00000206562,2
ENSG00000206567,1
ENSG00000206573,2
ENSG00000206579,2
ENSG00000207425,2
ENSG00000207554,1
ENSG00000207650,2
ENSG00000210082,2
ENSG00000210196,2
ENSG00000211445,0
ENSG00000211448,1
ENSG00000211450,2
ENSG00000211451,2
ENSG00000211452,1
ENSG00000211454,1
ENSG00000211455,2
ENSG00000211456,2
ENSG00000211459,2
ENSG00000211460,2
ENSG00000211584,2
ENSG00000211592,1
ENSG00000211593,1
ENSG00000211594,1
ENSG00000211597,1
ENSG00000211598,1
ENSG00000211599,1
ENSG00000211611,1
ENSG00000211625,1
ENSG00000211632,1
ENSG00000211633,1
ENSG00000211637,1
ENSG00000211638,1
ENSG00000211639,1
ENSG00000211640,1
ENSG00000211642,1
ENSG00000211644,1
ENSG00000211645,1
ENSG00000211647,1
ENSG00000211648,1
ENSG00000211649,1
ENSG00000211650,1
ENSG00000211651,1
ENSG00000211652,1
ENSG00000211653,1
ENSG00000211654,1
ENSG00000211655,1
ENSG00000211658,1
ENSG00000211659,1
ENSG00000211660,1
ENSG00000211662,1
ENSG00000211663,1
ENSG00000211664,1
ENSG00000211665,1
ENSG00000211666,1
ENSG00000211667,1
ENSG00000211668,1
ENSG00000211669,1
ENSG00000211670,1
ENSG00000211672,1
ENSG00000211673,1
ENSG00000211677,1
ENSG00000211679,1
ENSG00000211685,1
ENSG00000211689,0
ENSG00000211734,2
ENSG00000211746,2
ENSG00000211747,2
ENSG00000211751,2
ENSG00000211752,2
ENSG00000211753,2
ENSG00000211772,2
ENSG00000211788,2
ENSG00000211829,2
ENSG00000211890,1
ENSG00000211891,1
ENSG00000211892,1
ENSG00000211893,1
ENSG00000211895,1
ENSG00000211896,1
ENSG00000211897,1
ENSG00000211898,1
ENSG00000211899,1
ENSG00000211900,1
ENSG00000211904,1
ENSG00000211905,1
ENSG00000211933,1
ENSG00000211934,1
ENSG00000211935,1
ENSG00000211937,1
ENSG00000211938,1
ENSG00000211941,1
ENSG00000211942,1
ENSG00000211943,1
ENSG00000211945,1
ENSG00000211946,1
ENSG00000211947,1
ENSG00000211949,1
ENSG00000211950,1
ENSG00000211951,1
ENSG00000211952,1
ENSG00000211955,1
ENSG00000211956,1
ENSG00000211957,1
ENSG00000211958,1
ENSG00000211959,1
ENSG00000211961,1
ENSG00000211962,1
ENSG00000211964,1
ENSG00000211965,1
ENSG00000211966,1
ENSG00000211967,1
ENSG00000211968,1
ENSG00000211970,1
ENSG00000211972,1
ENSG00000211973,1
ENSG00000211974,1
ENSG00000211976,1
ENSG00000211978,1
ENSG00000211979,1
ENSG00000212123,2
ENSG00000212127,2
ENSG00000212664,2
ENSG00000212694,2
ENSG00000212719,2
ENSG00000212743,2
ENSG00000212747,2
ENSG00000212802,2
ENSG00000212864,2
ENSG00000212907,2
ENSG00000212916,1
ENSG00000212978,2
ENSG00000213015,2
ENSG00000213020,2
ENSG00000213023,2
ENSG00000213024,2
ENSG00000213025,2
ENSG00000213047,2
ENSG00000213057,1
ENSG00000213058,2
ENSG00000213062,2
ENSG00000213064,2
ENSG00000213066,2
ENSG00000213071,0
ENSG00000213079,2
ENSG00000213080,2
ENSG00000213085,0
ENSG00000213088,0
ENSG00000213096,2
ENSG00000213123,2
ENSG00000213131,2
ENSG00000213139,2
ENSG00000213144,0
ENSG00000213145,2
ENSG00000213160,1
ENSG00000213171,2
ENSG00000213178,2
ENSG00000213185,1
ENSG00000213186,1
ENSG00000213189,2
ENSG00000213190,1
ENSG00000213199,2
ENSG00000213203,0
ENSG00000213213,2
ENSG00000213214,2
ENSG00000213222,2
ENSG00000213235,2
ENSG00000213260,2
ENSG00000213261,2
ENSG00000213280,2
ENSG00000213281,2
ENSG00000213300,2
ENSG00000213315,2
ENSG00000213316,0
ENSG00000213326,2
ENSG00000213337,2
ENSG00000213339,2
ENSG00000213341,2
ENSG00000213347,1
ENSG00000213366,2
ENSG00000213380,2
ENSG00000213390,2
ENSG00000213397,2
ENSG00000213398,2
ENSG00000213401,1
ENSG00000213420,1
ENSG00000213433,2
ENSG00000213442,2
ENSG00000213445,2
ENSG00000213453,2
ENSG00000213462,1
ENSG00000213463,2
ENSG00000213465,2
ENSG00000213468,1
ENSG00000213516,2
ENSG00000213523,2
ENSG00000213533,2
ENSG00000213551,2
ENSG00000213553,2
ENSG00000213563,2
ENSG00000213585,2
ENSG00000213588,2
ENSG00000213593,2
ENSG00000213598,2
ENSG00000213609,2
ENSG00000213614,2
ENSG00000213619,2
ENSG00000213625,2
ENSG00000213626,0
ENSG00000213638,2
ENSG00000213639,2
ENSG00000213654,2
ENSG00000213658,2
ENSG00000213672,2
ENSG00000213676,2
ENSG00000213693,2
ENSG00000213694,2
ENSG00000213699,2
ENSG00000213700,2
ENSG00000213707,2
ENSG00000213713,2
ENSG00000213719,2
ENSG00000213722,2
ENSG00000213741,2
ENSG00000213742,2
ENSG00000213753,2
ENSG00000213757,2
ENSG00000213762,2
ENSG00000213763,2
ENSG00000213782,2
ENSG00000213790,1
ENSG00000213793,2
ENSG00000213799,2
ENSG00000213801,2
ENSG00000213809,2
ENSG00000213839,2
ENSG00000213853,0
ENSG00000213859,2
ENSG00000213862,2
ENSG00000213866,2
ENSG00000213881,2
ENSG00000213885,2
ENSG00000213888,2
ENSG00000213889,1
ENSG00000213901,1
ENSG00000213903,2
ENSG00000213906,2
ENSG00000213918,1
ENSG00000213923,2
ENSG00000213928,2
ENSG00000213930,2
ENSG00000213937,1
ENSG00000213939,2
ENSG00000213949,2
ENSG00000213963,2
ENSG00000213965,2
ENSG00000213967,1
ENSG00000213976,2
ENSG00000213983,1
ENSG00000213988,2
ENSG00000213995,2
ENSG00000214013,2
ENSG00000214021,2
ENSG00000214022,2
ENSG00000214026,2
ENSG00000214029,2
ENSG00000214039,1
ENSG00000214046,2
ENSG00000214049,1
ENSG00000214050,1
ENSG00000214063,2
ENSG00000214078,2
ENSG00000214087,2
ENSG00000214106,2
ENSG00000214113,2
ENSG00000214114,2
ENSG00000214128,2
ENSG00000214135,2
ENSG00000214140,0
ENSG00000214145,1
ENSG00000214146,2
ENSG00000214160,1
ENSG00000214174,2
ENSG00000214176,2
ENSG00000214182,2
ENSG00000214193,2
ENSG00000214194,2
ENSG00000214198,2
ENSG00000214199,2
ENSG00000214212,0
ENSG00000214223,2
ENSG00000214226,2
ENSG00000214253,2
ENSG00000214263,2
ENSG00000214274,2
ENSG00000214279,1
ENSG00000214290,2
ENSG00000214293,2
ENSG00000214309,2
ENSG00000214331,2
ENSG00000214336,1
ENSG00000214353,1
ENSG00000214357,2
ENSG00000214367,2
ENSG00000214376,1
ENSG00000214389,2
ENSG00000214391,2
ENSG00000214401,2
ENSG00000214402,2
ENSG00000214413,2
ENSG00000214425,2
ENSG00000214429,1
ENSG00000214439,2
ENSG00000214456,2
ENSG00000214485,2
ENSG00000214491,0
ENSG00000214510,1
ENSG00000214517,2
ENSG00000214530,2
ENSG00000214535,2
ENSG00000214548,1
ENSG00000214553,2
ENSG00000214562,2
ENSG00000214575,0
ENSG00000214578,0
ENSG00000214595,2
ENSG00000214652,2
ENSG00000214654,2
ENSG00000214655,2
ENSG00000214694,2
ENSG00000214706,2
ENSG00000214708,0
ENSG00000214711,1
ENSG00000214717,2
ENSG00000214725,1
ENSG00000214753,2
ENSG00000214756,2
ENSG00000214765,2
ENSG00000214783,2
ENSG00000214784,2
ENSG00000214787,2
ENSG00000214796,1
ENSG00000214814,1
ENSG00000214822,1
ENSG00000214826,1
ENSG00000214827,2
ENSG00000214856,1
ENSG00000214870,2
ENSG00000214872,1
ENSG00000214900,2
ENSG00000214922,2
ENSG00000214941,2
ENSG00000214944,2
ENSG00000214954,1
ENSG00000214960,2
ENSG00000214975,2
ENSG00000215006,2
ENSG00000215012,2
ENSG00000215014,2
ENSG00000215018,1
ENSG00000215021,2
ENSG00000215022,2
ENSG00000215030,2
ENSG00000215039,2
ENSG00000215041,2
ENSG00000215045,1
ENSG00000215067,2
ENSG00000215068,2
ENSG00000215105,2
ENSG00000215114,2
ENSG00000215126,2
ENSG00000215146,1
ENSG00000215154,1
ENSG00000215158,1
ENSG00000215182,1
ENSG00000215187,0
ENSG00000215190,2
ENSG00000215193,2
ENSG00000215217,0
ENSG00000215218,1
ENSG00000215241,2
ENSG00000215244,2
ENSG00000215246,2
ENSG00000215251,2
ENSG00000215252,2
ENSG00000215256,2
ENSG00000215262,1
ENSG00000215271,2
ENSG00000215301,2
ENSG00000215305,2
ENSG00000215374,2
ENSG00000215375,2
ENSG00000215386,2
ENSG00000215414,2
ENSG00000215417,2
ENSG00000215421,2
ENSG00000215424,1
ENSG00000215440,2
ENSG00000215458,2
ENSG00000215483,2
ENSG00000215493,1
ENSG00000215548,2
ENSG00000215580,2
ENSG00000215595,0
ENSG00000215712,2
ENSG00000215717,2
ENSG00000215769,2
ENSG00000215784,1
ENSG00000215788,1
ENSG00000215790,2
ENSG00000215808,1
ENSG00000215845,2
ENSG00000215859,1
ENSG00000215861,0
ENSG00000215883,2
ENSG00000215908,2
ENSG00000215912,2
ENSG00000215915,2
ENSG00000216490,2
ENSG00000216775,1
ENSG00000216866,2
ENSG00000216895,2
ENSG00000216937,2
ENSG00000217027,2
ENSG00000217128,2
ENSG00000217130,2
ENSG00000217165,2
ENSG00000217442,1
ENSG00000217624,2
ENSG00000217648,2
ENSG00000217801,1
ENSG00000217930,2
ENSG00000218018,2
ENSG00000218048,1
ENSG00000218052,2
ENSG00000218175,2
ENSG00000218226,2
ENSG00000218274,1
ENSG00000218283,2
ENSG00000218336,1
ENSG00000218357,2
ENSG00000218416,1
ENSG00000218426,2
ENSG00000218510,2
ENSG00000218537,2
ENSG00000218617,1
ENSG00000218739,2
ENSG00000218891,2
ENSG00000219200,2
ENSG00000219201,2
ENSG00000219438,2
ENSG00000219470,2
ENSG00000219481,2
ENSG00000219507,2
ENSG00000219545,2
ENSG00000219607,1
ENSG00000219626,2
ENSG00000219665,2
ENSG00000219891,2
ENSG00000219928,2
ENSG00000220154,1
ENSG00000220201,2
ENSG00000220205,0
ENSG00000220323,1
ENSG00000220472,2
ENSG00000220749,2
ENSG00000220785,2
ENSG00000220804,2
ENSG00000220842,2
ENSG00000220848,2
ENSG00000221817,2
ENSG00000221818,2
ENSG00000221821,2
ENSG00000221823,2
ENSG00000221829,1
ENSG00000221838,2
ENSG00000221843,1
ENSG00000221866,2
ENSG00000221867,1
ENSG00000221869,2
ENSG00000221883,2
ENSG00000221886,2
ENSG00000221887,0
ENSG00000221890,2
ENSG00000221909,2
ENSG00000221914,2
ENSG00000221916,2
ENSG00000221923,2
ENSG00000221926,2
ENSG00000221944,2
ENSG00000221947,1
ENSG00000221955,1
ENSG00000221963,2
ENSG00000221968,2
ENSG00000221978,1
ENSG00000221983,2
ENSG00000221986,2
ENSG00000221988,2
ENSG00000221990,2
ENSG00000221994,2
ENSG00000221995,2
ENSG00000222009,2
ENSG00000222011,2
ENSG00000222019,1
ENSG00000222033,2
ENSG00000222037,1
ENSG00000222041,1
ENSG00000222046,0
ENSG00000222047,1
ENSG00000223350,1
ENSG00000223374,2
ENSG00000223392,1
ENSG00000223396,1
ENSG00000223459,2
ENSG00000223478,2
ENSG00000223482,2
ENSG00000223485,1
ENSG00000223496,2
ENSG00000223501,2
ENSG00000223508,2
ENSG00000223509,2
ENSG00000223511,1
ENSG00000223529,2
ENSG00000223534,2
ENSG00000223546,1
ENSG00000223547,2
ENSG00000223551,2
ENSG00000223552,2
ENSG00000223561,2
ENSG00000223572,1
ENSG00000223573,0
ENSG00000223612,2
ENSG00000223648,1
ENSG00000223653,2
ENSG00000223658,2
ENSG00000223668,2
ENSG00000223704,2
ENSG00000223705,1
ENSG00000223722,2
ENSG00000223745,2
ENSG00000223749,1
ENSG00000223756,2
ENSG00000223764,2
ENSG00000223768,2
ENSG00000223773,2
ENSG00000223783,1
ENSG00000223784,1
ENSG00000223797,2
ENSG00000223799,2
ENSG00000223803,2
ENSG00000223804,2
ENSG00000223813,1
ENSG00000223820,2
ENSG00000223825,2
ENSG00000223855,2
ENSG00000223865,2
ENSG00000223891,2
ENSG00000223914,0
ENSG00000223923,2
ENSG00000223931,1
ENSG00000223949,1
ENSG00000223956,2
ENSG00000223959,2
ENSG00000223960,2
ENSG00000224020,2
ENSG00000224032,2
ENSG00000224041,1
ENSG00000224043,2
ENSG00000224051,2
ENSG00000224063,1
ENSG00000224078,2
ENSG00000224081,1
ENSG00000224086,2
ENSG00000224090,1
ENSG00000224093,1
ENSG00000224094,2
ENSG00000224114,2
ENSG00000224137,2
ENSG00000224138,2
ENSG00000224141,1
ENSG00000224152,2
ENSG00000224165,2
ENSG00000224186,2
ENSG00000224189,2
ENSG00000224251,1
ENSG00000224259,1
ENSG00000224271,1
ENSG00000224272,1
ENSG00000224276,0
ENSG00000224281,2
ENSG00000224307,2
ENSG00000224373,1
ENSG00000224376,2
ENSG00000224383,0
ENSG00000224389,2
ENSG00000224397,0
ENSG00000224411,2
ENSG00000224420,2
ENSG00000224424,2
ENSG00000224429,2
ENSG00000224470,2
ENSG00000224511,2
ENSG00000224520,1
ENSG00000224531,2
ENSG00000224536,1
ENSG00000224543,2
ENSG00000224546,2
ENSG00000224557,2
ENSG00000224578,2
ENSG00000224585,1
ENSG00000224596,2
ENSG00000224597,2
ENSG00000224607,1
ENSG00000224616,2
ENSG00000224631,2
ENSG00000224635,2
ENSG00000224650,1
ENSG00000224652,2
ENSG00000224660,2
ENSG00000224687,2
ENSG00000224689,2
ENSG00000224699,2
ENSG00000224738,0
ENSG00000224769,1
ENSG00000224790,2
ENSG00000224805,1
ENSG00000224812,2
ENSG00000224817,1
ENSG00000224831,2
ENSG00000224843,2
ENSG00000224848,2
ENSG00000224858,2
ENSG00000224861,2
ENSG00000224870,2
ENSG00000224877,2
ENSG00000224897,1
ENSG00000224903,1
ENSG00000224914,2
ENSG00000224934,1
ENSG00000224945,2
ENSG00000224950,2
ENSG00000224975,2
ENSG00000224982,2
ENSG00000225031,2
ENSG00000225032,2
ENSG00000225077,1
ENSG00000225079,2
ENSG00000225093,2
ENSG00000225096,1
ENSG00000225101,0
ENSG00000225131,2
ENSG00000225137,2
ENSG00000225138,1
ENSG00000225151,2
ENSG00000225171,2
ENSG00000225177,2
ENSG00000225178,2
ENSG00000225190,2
ENSG00000225194,0
ENSG00000225200,2
ENSG00000225205,2
ENSG00000225210,1
ENSG00000225217,1
ENSG00000225234,2
ENSG00000225265,1
ENSG00000225285,1
ENSG00000225313,2
ENSG00000225329,0
ENSG00000225335,1
ENSG00000225342,0
ENSG00000225361,2
ENSG00000225377,2
ENSG00000225383,0
ENSG00000225422,2
ENSG00000225431,2
ENSG00000225434,2
ENSG00000225439,2
ENSG00000225465,1
ENSG00000225470,2
ENSG00000225473,0
ENSG00000225484,2
ENSG00000225489,1
ENSG00000225492,2
ENSG00000225507,2
ENSG00000225511,2
ENSG00000225518,1
ENSG00000225523,1
ENSG00000225526,1
ENSG00000225530,1
ENSG00000225548,1
ENSG00000225556,1
ENSG00000225573,2
ENSG00000225614,2
ENSG00000225630,2
ENSG00000225648,2
ENSG00000225663,2
ENSG00000225670,0
ENSG00000225684,1
ENSG00000225697,1
ENSG00000225698,1
ENSG00000225706,0
ENSG00000225733,2
ENSG00000225742,1
ENSG00000225756,2
ENSG00000225783,1
ENSG00000225791,2
ENSG00000225792,0
ENSG00000225793,2
ENSG00000225806,1
ENSG00000225828,2
ENSG00000225830,2
ENSG00000225840,1
ENSG00000225855,2
ENSG00000225868,1
ENSG00000225872,1
ENSG00000225873,0
ENSG00000225880,1
ENSG00000225886,2
ENSG00000225889,2
ENSG00000225914,2
ENSG00000225921,2
ENSG00000225950,2
ENSG00000225953,1
ENSG00000225963,2
ENSG00000225964,2
ENSG00000225968,2
ENSG00000225969,2
ENSG00000225972,1
ENSG00000225973,2
ENSG00000225975,2
ENSG00000225978,2
ENSG00000226002,1
ENSG00000226015,2
ENSG00000226025,1
ENSG00000226026,0
ENSG00000226029,2
ENSG00000226051,2
ENSG00000226054,2
ENSG00000226067,2
ENSG00000226084,2
ENSG00000226121,2
ENSG00000226124,2
ENSG00000226137,2
ENSG00000226145,1
ENSG00000226167,1
ENSG00000226174,1
ENSG00000226179,2
ENSG00000226180,2
ENSG00000226194,2
ENSG00000226200,2
ENSG00000226210,2
ENSG00000226221,2
ENSG00000226237,0
ENSG00000226251,2
ENSG00000226259,2
ENSG00000226266,2
ENSG00000226278,1
ENSG00000226281,2
ENSG00000226287,2
ENSG00000226312,2
ENSG00000226314,2
ENSG00000226321,0
ENSG00000226328,2
ENSG00000226329,2
ENSG00000226330,1
ENSG00000226332,2
ENSG00000226360,2
ENSG00000226363,1
ENSG00000226380,1
ENSG00000226383,1
ENSG00000226396,2
ENSG00000226415,1
ENSG00000226419,2
ENSG00000226421,1
ENSG00000226445,2
ENSG00000226453,1
ENSG00000226465,1
ENSG00000226469,2
ENSG00000226471,2
ENSG00000226476,1
ENSG00000226479,2
ENSG00000226525,2
ENSG00000226562,1
ENSG00000226564,2
ENSG00000226608,2
ENSG00000226648,2
ENSG00000226673,0
ENSG00000226674,1
ENSG00000226686,1
ENSG00000226688,2
ENSG00000226690,2
ENSG00000226696,1
ENSG00000226711,2
ENSG00000226742,2
ENSG00000226752,2
ENSG00000226763,1
ENSG00000226777,1
ENSG00000226781,2
ENSG00000226791,2
ENSG00000226803,2
ENSG00000226816,2
ENSG00000226822,0
ENSG00000226824,2
ENSG00000226833,2
ENSG00000226853,1
ENSG00000226887,1
ENSG00000226891,2
ENSG00000226950,2
ENSG00000226953,2
ENSG00000226976,2
ENSG00000226979,2
ENSG00000227008,2
ENSG00000227014,1
ENSG00000227036,1
ENSG00000227038,1
ENSG00000227039,1
ENSG00000227051,0
ENSG00000227057,2
ENSG00000227063,2
ENSG00000227066,1
ENSG00000227076,1
ENSG00000227077,2
ENSG00000227081,2
ENSG00000227097,2
ENSG00000227110,2
ENSG00000227117,1
ENSG00000227124,2
ENSG00000227155,2
ENSG00000227191,0
ENSG00000227195,1
ENSG00000227199,2
ENSG00000227201,1
ENSG00000227210,2
ENSG00000227218,2
ENSG00000227232,2
ENSG00000227252,2
ENSG00000227258,2
ENSG00000227262,1
ENSG00000227268,2
ENSG00000227300,1
ENSG00000227345,2
ENSG00000227354,2
ENSG00000227359,1
ENSG00000227372,2
ENSG00000227376,2
ENSG00000227388,1
ENSG00000227392,1
ENSG00000227398,2
ENSG00000227403,2
ENSG00000227456,2
ENSG00000227471,1
ENSG00000227473,2
ENSG00000227486,2
ENSG00000227496,1
ENSG00000227500,2
ENSG00000227502,0
ENSG00000227507,2
ENSG00000227533,1
ENSG00000227540,2
ENSG00000227543,1
ENSG00000227544,0
ENSG00000227615,2
ENSG00000227619,1
ENSG00000227630,2
ENSG00000227640,1
ENSG00000227671,2
ENSG00000227674,1
ENSG00000227695,2
ENSG00000227719,1
ENSG00000227775,2
ENSG00000227782,2
ENSG00000227799,2
ENSG00000227825,2
ENSG00000227827,2
ENSG00000227855,2
ENSG00000227885,2
ENSG00000227896,1
ENSG00000227925,1
ENSG00000227939,2
ENSG00000227946,2
ENSG00000227953,1
ENSG00000227954,2
ENSG00000228057,2
ENSG00000228065,1
ENSG00000228109,1
ENSG00000228113,2
ENSG00000228168,1
ENSG00000228175,1
ENSG00000228192,2
ENSG00000228203,1
ENSG00000228205,2
ENSG00000228217,2
ENSG00000228221,1
ENSG00000228223,2
ENSG00000228232,1
ENSG00000228242,2
ENSG00000228252,1
ENSG00000228253,2
ENSG00000228274,1
ENSG00000228278,1
ENSG00000228288,1
ENSG00000228300,2
ENSG00000228302,2
ENSG00000228314,2
ENSG00000228315,2
ENSG00000228327,2
ENSG00000228340,1
ENSG00000228393,2
ENSG00000228395,2
ENSG00000228401,0
ENSG00000228409,2
ENSG00000228412,0
ENSG00000228427,2
ENSG00000228437,1
ENSG00000228451,2
ENSG00000228474,2
ENSG00000228477,2
ENSG00000228486,2
ENSG00000228492,2
ENSG00000228502,2
ENSG00000228506,2
ENSG00000228509,2
ENSG00000228526,1
ENSG00000228544,2
ENSG00000228549,2
ENSG00000228559,0
ENSG00000228561,1
ENSG00000228589,2
ENSG00000228594,2
ENSG00000228613,1
ENSG00000228623,2
ENSG00000228624,2
ENSG00000228630,1
ENSG00000228649,2
ENSG00000228653,2
ENSG00000228672,2
ENSG00000228695,0
ENSG00000228696,2
ENSG00000228709,2
ENSG00000228716,2
ENSG00000228723,0
ENSG00000228742,1
ENSG00000228775,2
ENSG00000228782,2
ENSG00000228784,1
ENSG00000228793,2
ENSG00000228794,2
ENSG00000228801,2
ENSG00000228878,2
ENSG00000228887,2
ENSG00000228889,2
ENSG00000228903,2
ENSG00000228929,2
ENSG00000228952,1
ENSG00000228956,1
ENSG00000228981,2
ENSG00000228997,0
ENSG00000229036,2
ENSG00000229043,1
ENSG00000229056,2
ENSG00000229097,2
ENSG00000229117,2
ENSG00000229119,2
ENSG00000229124,2
ENSG00000229127,2
ENSG00000229132,2
ENSG00000229152,2
ENSG00000229153,2
ENSG00000229155,2
ENSG00000229180,2
ENSG00000229204,2
ENSG00000229214,2
ENSG00000229267,1
ENSG00000229272,2
ENSG00000229314,1
ENSG00000229320,2
ENSG00000229344,2
ENSG00000229358,1
